time,energy_cashflow,energy_generation_costs,heat,power,simulation,soc,total_costs,unit
2019-01-08 19:00:00,4693.9,8763.8,0,160,germany_mc_base_case_2019,,8763.8,HAMM UENTROP BLOCK 20
2019-01-08 19:00:00,-42950,0,,-1464,germany_mc_base_case_2019,,,DE_NL
2019-01-08 19:00:00,-23470,0,,-800,germany_mc_base_case_2019,,,DE_CH
2019-01-08 19:00:00,-18864,0,,-643,germany_mc_base_case_2019,,,DE_DK
2019-01-08 19:00:00,-15842,0,,-540,germany_mc_base_case_2019,,,DE_CZ
2019-01-08 19:00:00,-15930,0,,-543,germany_mc_base_case_2019,,,DE_LU
2019-01-08 19:00:00,-1818.9,0,,-62,germany_mc_base_case_2019,,,DE_SE
2019-01-08 19:00:00,-1.319e+05,0,,-4496,germany_mc_base_case_2019,,,DE_AT
2019-01-08 19:00:00,-68414,0,,-2332,germany_mc_base_case_2019,,,DE_FR
2019-01-08 19:00:00,-1760.2,0,,-60,germany_mc_base_case_2019,,,DE_PL
2019-01-08 19:00:00,0,0,0,0,germany_mc_base_case_2019,,0,GTKW DARMSTADT GT 1
2019-01-08 19:00:00,0,0,0,0,germany_mc_base_case_2019,,0,GTKW DARMSTADT GT 2
2019-01-08 19:00:00,0,0,0,0,germany_mc_base_case_2019,,0,GUD HUERTH KNAPSACK 1
2019-01-08 19:00:00,0,0,0,0,germany_mc_base_case_2019,,0,GUD HUERTH KNAPSACK 2
2019-01-08 19:00:00,410.72,1273.4,0,14,germany_mc_base_case_2019,,1273.4,KW LANDESBERGEN GT
2019-01-08 19:00:00,381.38,1315.9,0,13,germany_mc_base_case_2019,,1315.9,KW EMDEN BLOCK 4 GT
2019-01-08 19:00:00,0,0,,0,germany_mc_base_case_2019,0,0,Erzhausen
2019-01-08 19:00:00,469.39,855.52,0,16,germany_mc_base_case_2019,,855.52,HKW SUD SAARBRUECKEN
2019-01-08 19:00:00,498.73,1485.7,0,17,germany_mc_base_case_2019,,1485.7,INDUSTRIEKRAFTWERK BERNBURG (IKB)
2019-01-08 19:00:00,9387.9,11591,0,320,germany_mc_base_case_2019,,11591,WALSUM 10
2019-01-08 19:00:00,9094.5,13038,0,310,germany_mc_base_case_2019,,13038,BEXBACH C 1
2019-01-08 19:00:00,8507.8,12704,0,290,germany_mc_base_case_2019,,12704,WEIHER 3
2019-01-08 19:00:00,5867.4,8089.7,0,200,germany_mc_base_case_2019,,8089.7,HERNE BLOCK 4
2019-01-08 19:00:00,4987.3,6859.8,0,170,germany_mc_base_case_2019,,6859.8,WALSUM BLOCK 9
2019-01-08 19:00:00,2640.3,3640.4,0,90,germany_mc_base_case_2019,,3640.4,HKW FENNE C
2019-01-08 19:00:00,2347,3356.3,0,80,germany_mc_base_case_2019,,3356.3,MKW FENNE B
2019-01-08 19:00:00,0,0,0,0,germany_mc_base_case_2019,,0,GUD LEUNA
2019-01-08 19:00:00,0,0,0,0,germany_mc_base_case_2019,,0,KW LEUNA GT 3
2019-01-08 19:00:00,352.05,485.38,0,12,germany_mc_base_case_2019,,485.38,PFORZHEIM III NO 1
2019-01-08 19:00:00,0,0,0,0,germany_mc_base_case_2019,,0,HKW PFORZHEIM
2019-01-08 19:00:00,1466.9,4369.8,0,50,germany_mc_base_case_2019,,4369.8,DKW BGH O1 BURGHAUSEN WACKER CHEMIE
2019-01-08 19:00:00,0,0,,0,germany_mc_base_case_2019,0,0,Koepchenwerk Herdecke II
2019-01-08 19:00:00,0,0,,0,germany_mc_base_case_2019,0,0,Wehr
2019-01-08 19:00:00,1202.8,1422.9,0,41,germany_mc_base_case_2019,,1422.9,MERKENICH BLOCK 6
2019-01-08 19:00:00,0,0,0,0,germany_mc_base_case_2019,,0,KOELN NIEHL 2
2019-01-08 19:00:00,0,0,0,0,germany_mc_base_case_2019,,0,HKW KOELN MERKENICH GUD
2019-01-08 19:00:00,43067,19124,0,1468,germany_mc_base_case_2019,,19124,KKW PHILIPPSBURG 2
2019-01-08 19:00:00,41072,18238,0,1400,germany_mc_base_case_2019,,18238,KKW NECKARWESTHEIM
2019-01-08 19:00:00,10855,13460,0,370,germany_mc_base_case_2019,,13460,RDK (KARLSRUHE) 8
2019-01-08 19:00:00,9094.5,12752,0,310,germany_mc_base_case_2019,,12752,HEILBRONN 7
2019-01-08 19:00:00,6747.5,8740.4,0,230,germany_mc_base_case_2019,,8740.4,ROSTOCK 1
2019-01-08 19:00:00,6454.2,9050.1,0,220,germany_mc_base_case_2019,,9050.1,RDK (KARLSRUHE) 7
2019-01-08 19:00:00,5574,7816,0,190,germany_mc_base_case_2019,,7816,ALTBACH DEIZISAU HKW I
2019-01-08 19:00:00,4107.2,5368.3,0,140,germany_mc_base_case_2019,,5368.3,ALTBACH DEIZISAU HKW II
2019-01-08 19:00:00,0,0,0,0,germany_mc_base_case_2019,,0,WALHEIM 2
2019-01-08 19:00:00,0,0,0,0,germany_mc_base_case_2019,,0,HEILBRONN 6
2019-01-08 19:00:00,0,0,0,0,germany_mc_base_case_2019,,0,HEILBRONN 5
2019-01-08 19:00:00,0,0,0,0,germany_mc_base_case_2019,,0,WALHEIM 1
2019-01-08 19:00:00,821.44,1204.7,0,28,germany_mc_base_case_2019,,1204.7,STUTTGART MUENSTER K25
2019-01-08 19:00:00,0,0,0,0,germany_mc_base_case_2019,,0,RDK (KARLSRUHE) 4RP
2019-01-08 19:00:00,498.73,1481.9,0,17,germany_mc_base_case_2019,,1481.9,ALTBACH II GT E
2019-01-08 19:00:00,2053.6,8662.8,0,70,germany_mc_base_case_2019,,8662.8,MARBACH 3
2019-01-08 19:00:00,880.11,3516.7,0,30,germany_mc_base_case_2019,,3516.7,WALHEIM GT 1
2019-01-08 19:00:00,733.43,3193.1,0,25,germany_mc_base_case_2019,,3193.1,ALTBACH I GT 3
2019-01-08 19:00:00,586.74,2554.4,0,20,germany_mc_base_case_2019,,2554.4,FLINGERN GT 1
2019-01-08 19:00:00,557.4,2426.7,0,19,germany_mc_base_case_2019,,2426.7,ALTBACH I GT 2
2019-01-08 19:00:00,440.06,1643.5,0,15,germany_mc_base_case_2019,,1643.5,MARBACH 3 GT 1
2019-01-08 19:00:00,381.38,1660.4,0,13,germany_mc_base_case_2019,,1660.4,ALTBACH I NO 5 GT 1
2019-01-08 19:00:00,0,0,,0,germany_mc_base_case_2019,0,0,Schwarzenbachwerk
2019-01-08 19:00:00,0,0,,0,germany_mc_base_case_2019,0,0,Glems
2019-01-08 19:00:00,0,0,,0,germany_mc_base_case_2019,0,0,Häusern
2019-01-08 19:00:00,0,0,,0,germany_mc_base_case_2019,0,0,Waldshut
2019-01-08 19:00:00,0,0,,0,germany_mc_base_case_2019,0,0,Witznau
2019-01-08 19:00:00,0,0,,0,germany_mc_base_case_2019,0,0,Säckingen
2019-01-08 19:00:00,0,0,0,0,germany_mc_base_case_2019,,0,UPM SCHONGAU
2019-01-08 19:00:00,4400.6,5967.5,0,150,germany_mc_base_case_2019,,5967.5,HKW MUENCHEN NORD 2
2019-01-08 19:00:00,0,0,0,0,germany_mc_base_case_2019,,0,HKW MUENCHEN SUED GUD
2019-01-08 19:00:00,0,0,0,0,germany_mc_base_case_2019,,0,HKW MUENCHEN FREIMANN GUD
2019-01-08 19:00:00,0,0,,0,germany_mc_base_case_2019,0,0,Leitzach II
2019-01-08 19:00:00,0,0,,0,germany_mc_base_case_2019,0,0,Leitzach I
2019-01-08 19:00:00,43566,19346,0,1485,germany_mc_base_case_2019,,19346,KKW ISAR 2
2019-01-08 19:00:00,43419,19280,0,1480,germany_mc_base_case_2019,,19280,KKW BROKDORF
2019-01-08 19:00:00,41952,18629,0,1430,germany_mc_base_case_2019,,18629,KKW GROHNDE
2019-01-08 19:00:00,14082,13369,0,480,germany_mc_base_case_2019,,13369,SCHKOPAU II A
2019-01-08 19:00:00,14082,13369,0,480,germany_mc_base_case_2019,,13369,SCHKOPAU II B
2019-01-08 19:00:00,10855,15295,0,370,germany_mc_base_case_2019,,15295,HEYDEN 4
2019-01-08 19:00:00,9387.9,11641,0,320,germany_mc_base_case_2019,,11641,WILHELMSHAVEN C
2019-01-08 19:00:00,9094.5,13580,0,310,germany_mc_base_case_2019,,13580,WILHELMSHAVEN A
2019-01-08 19:00:00,6160.8,8354.5,0,210,germany_mc_base_case_2019,,8354.5,STAUDINGER 5
2019-01-08 19:00:00,0,0,0,0,germany_mc_base_case_2019,,0,SCHOLVEN C
2019-01-08 19:00:00,0,0,0,0,germany_mc_base_case_2019,,0,SCHOLVEN B
2019-01-08 19:00:00,0,0,0,0,germany_mc_base_case_2019,,0,KIEL A
2019-01-08 19:00:00,968.12,1357.5,0,33,germany_mc_base_case_2019,,1357.5,FERNWAERMEKRAFTWERK BUER
2019-01-08 19:00:00,10268,18510,0,350,germany_mc_base_case_2019,,18510,IRSCHING 5
2019-01-08 19:00:00,6747.5,12298,0,230,germany_mc_base_case_2019,,12298,IRSCHING 4
2019-01-08 19:00:00,0,0,0,0,germany_mc_base_case_2019,,0,HKW JENA SUED
2019-01-08 19:00:00,0,0,0,0,germany_mc_base_case_2019,,0,KIRCHMOESER
2019-01-08 19:00:00,0,0,0,0,germany_mc_base_case_2019,,0,KW KIRCHLENGERN
2019-01-08 19:00:00,0,0,0,0,germany_mc_base_case_2019,,0,KW PLATTLING DAIMLER AG
2019-01-08 19:00:00,0,0,0,0,germany_mc_base_case_2019,,0,KW GRENZACH WYHLEN 1
2019-01-08 19:00:00,4693.9,15761,0,160,germany_mc_base_case_2019,,15761,KW STAUDINGER 4
2019-01-08 19:00:00,3227.1,9539.1,0,110,germany_mc_base_case_2019,,9539.1,NUERNBERG FRANKEN 1
2019-01-08 19:00:00,3227.1,11134,0,110,germany_mc_base_case_2019,,11134,IRSCHING 3
2019-01-08 19:00:00,2640.3,9054.4,0,90,germany_mc_base_case_2019,,9054.4,KW HUNTORF CAES GT
2019-01-08 19:00:00,2933.7,12375,0,100,germany_mc_base_case_2019,,12375,INGOLSTADT 3
2019-01-08 19:00:00,2933.7,12375,0,100,germany_mc_base_case_2019,,12375,INGOLSTADT 4
2019-01-08 19:00:00,440.06,1643.5,0,15,germany_mc_base_case_2019,,1643.5,MARIENEHE 1
2019-01-08 19:00:00,410.72,1732.6,0,14,germany_mc_base_case_2019,,1732.6,WILHELMSHAVEN GT 1
2019-01-08 19:00:00,410.72,1732.6,0,14,germany_mc_base_case_2019,,1732.6,NUERNBERG FRANKEN I GT 1
2019-01-08 19:00:00,0,0,,0,germany_mc_base_case_2019,0,0,Waldeck I
2019-01-08 19:00:00,0,0,,0,germany_mc_base_case_2019,0,0,Happurg
2019-01-08 19:00:00,0,0,,0,germany_mc_base_case_2019,0,0,Langenprozelten
2019-01-08 19:00:00,0,0,,0,germany_mc_base_case_2019,0,0,Waldeck II
2019-01-08 19:00:00,469.39,674.62,0,16,germany_mc_base_case_2019,,674.62,FLENSBURG 11
2019-01-08 19:00:00,440.06,632.46,0,15,germany_mc_base_case_2019,,632.46,FLENSBURG 09
2019-01-08 19:00:00,440.06,635.63,0,15,germany_mc_base_case_2019,,635.63,FLENSBURG 10
2019-01-08 19:00:00,0,0,0,0,germany_mc_base_case_2019,,0,HKW FLENSBURG 12
2019-01-08 19:00:00,0,0,0,0,germany_mc_base_case_2019,,0,HKW HBB RAUBLING
2019-01-08 19:00:00,-2.156e+06,2.2047e+08,,-73490,germany_mc_base_case_2019,,,demand_EOM
2019-01-08 19:00:00,5574,7816,0,190,germany_mc_base_case_2019,,7816,ZOLLING LEININGER 5
2019-01-08 19:00:00,0,0,0,0,germany_mc_base_case_2019,,0,BREMEN FARGE
2019-01-08 19:00:00,674.75,950.78,0,23,germany_mc_base_case_2019,,950.78,ROEMERBRUCKE 2
2019-01-08 19:00:00,410.72,546.7,0,14,germany_mc_base_case_2019,,546.7,ROMERBRUCKE 3
2019-01-08 19:00:00,0,0,0,0,germany_mc_base_case_2019,,0,HKW SAARBRUECKEN ROEMERBRUECKE GUD
2019-01-08 19:00:00,0,0,0,0,germany_mc_base_case_2019,,0,GUD GERA NORD
2019-01-08 19:00:00,0,0,,0,germany_mc_base_case_2019,0,0,Tanzmühle - Rabenleite
2019-01-08 19:00:00,0,0,,0,germany_mc_base_case_2019,0,0,Reisach - Rabenleite
2019-01-08 19:00:00,0,0,0,0,germany_mc_base_case_2019,,0,GUD BITTERFELD ENVIA
2019-01-08 19:00:00,0,0,0,0,germany_mc_base_case_2019,,0,WOLFEN ENVIA
2019-01-08 19:00:00,0,0,0,0,germany_mc_base_case_2019,,0,GROSSKAYNA GT 1
2019-01-08 19:00:00,0,0,0,0,germany_mc_base_case_2019,,0,GROSSKAYNA GT 2
2019-01-08 19:00:00,0,0,0,0,germany_mc_base_case_2019,,0,GROSSKAYNA GT 3
2019-01-08 19:00:00,0,0,0,0,germany_mc_base_case_2019,,0,KWK ANLAGE NEUSTADT
2019-01-08 20:00:00,0,0,0,0,germany_mc_base_case_2019,,0,HKW DRESDEN NOSSENER BRUECKE
2019-01-08 20:00:00,0,0,0,0,germany_mc_base_case_2019,,0,GUD MUENSTER HAFEN
2019-01-08 20:00:00,0,0,0,0,germany_mc_base_case_2019,,0,HKW DUISBURG WANHEIM IIIB
2019-01-08 20:00:00,2165.9,6938.3,0,80,germany_mc_base_case_2019,,6938.3,KW DUISBURG HUCKINGEN BLOCK A
2019-01-08 20:00:00,2165.9,6938.3,0,80,germany_mc_base_case_2019,,6938.3,KW DUISBURG HUCKINGEN BLOCK B
2019-01-08 20:00:00,0,0,0,0,germany_mc_base_case_2019,,0,HKW DUISBURG WANHEIM IIIA
2019-01-08 20:00:00,0,0,0,0,germany_mc_base_case_2019,,0,GUD ROSTOCK MARIENEHE
2019-01-08 20:00:00,0,0,0,0,germany_mc_base_case_2019,,0,HKW POTSDAM SUED
2019-01-08 20:00:00,0,0,0,0,germany_mc_base_case_2019,,0,KW BASF LUDWIGSHAFEN MITTE
2019-01-08 20:00:00,0,0,0,0,germany_mc_base_case_2019,,0,KW BASF LUDWIGSHAFEN SUED
2019-01-08 20:00:00,0,0,0,0,germany_mc_base_case_2019,,0,KW BASF LUDWIGSHAFEN NORD
2019-01-08 20:00:00,703.92,1178.1,0,26,germany_mc_base_case_2019,,1178.1,HOECHST 3
2019-01-08 20:00:00,0,0,0,0,germany_mc_base_case_2019,,0,HKW ELTMANN
2019-01-08 20:00:00,4331.8,8694.1,0,160,germany_mc_base_case_2019,,8694.1,MAINZ III
2019-01-08 20:00:00,649.77,1858,0,24,germany_mc_base_case_2019,,1858,KW MAINZ II GT
2019-01-08 20:00:00,0,0,0,0,germany_mc_base_case_2019,,0,HKW FRIEDENSBRUECKE BLOCK IV
2019-01-08 20:00:00,0,0,0,0,germany_mc_base_case_2019,,0,HKW FRIEDENSBRUECKE BLOCK II
2019-01-08 20:00:00,9.9535e+05,0,0,36764,germany_mc_base_case_2019,,0,Wind Onshore
2019-01-08 20:00:00,1.2093e+05,0,0,4466.5,germany_mc_base_case_2019,,0,Wind Offshore
2019-01-08 20:00:00,0,0,0,0,germany_mc_base_case_2019,,0,Solar
2019-01-08 20:00:00,41626,0,0,1537.5,germany_mc_base_case_2019,,0,Hydro
2019-01-08 20:00:00,1.3274e+05,0,0,4903,germany_mc_base_case_2019,,0,Biomass
2019-01-08 20:00:00,1353.7,2021,0,50,germany_mc_base_case_2019,,2021,WUPPERTAL ELBERFELD 2
2019-01-08 20:00:00,0,0,0,0,germany_mc_base_case_2019,,0,HKW BARMEN I WUPPERTAL
2019-01-08 20:00:00,812.22,3385.9,0,30,germany_mc_base_case_2019,,3385.9,BARMEN II
2019-01-08 20:00:00,0,0,0,0,germany_mc_base_case_2019,,0,HKW SANDREUTH 1 NUERNBERG
2019-01-08 20:00:00,0,0,0,0,germany_mc_base_case_2019,,0,HKW SANDREUTH 2 NUERNBERG
2019-01-08 20:00:00,0,0,0,0,germany_mc_base_case_2019,,0,IKW GENDORF INFRASERV
2019-01-08 20:00:00,703.92,1048.4,0,26,germany_mc_base_case_2019,,1048.4,HKW OFFENBACH 1
2019-01-08 20:00:00,0,0,0,0,germany_mc_base_case_2019,,0,GUD ANLAGE RÜSSELSHEIM OPEL
2019-01-08 20:00:00,6497.7,12634,0,240,germany_mc_base_case_2019,,12634,KW LAUSWARD BLOCK FORTUNA GUD
2019-01-08 20:00:00,0,0,0,0,germany_mc_base_case_2019,,0,KW LAUSWARD BLOCK EMIL GUD
2019-01-08 20:00:00,0,0,0,0,germany_mc_base_case_2019,,0,KW LAUSWARD BLOCK ANTON GUD
2019-01-08 20:00:00,758.07,1131.8,0,28,germany_mc_base_case_2019,,1131.8,HKW FRANKFURT WEST 2
2019-01-08 20:00:00,758.07,1131.8,0,28,germany_mc_base_case_2019,,1131.8,HKW FRANKFURT WEST 3
2019-01-08 20:00:00,676.85,2231.7,0,25,germany_mc_base_case_2019,,2231.7,HKW FRANKFURT WEST GT
2019-01-08 20:00:00,10017,13393,0,370,germany_mc_base_case_2019,,13393,GKM 9
2019-01-08 20:00:00,5414.8,7951.1,0,200,germany_mc_base_case_2019,,7951.1,GKM 8
2019-01-08 20:00:00,5144,7965.7,0,190,germany_mc_base_case_2019,,7965.7,GKM 7
2019-01-08 20:00:00,3248.9,4477,0,120,germany_mc_base_case_2019,,4477,GKM 6
2019-01-08 20:00:00,0,0,0,0,germany_mc_base_case_2019,,0,HALLE TROTHA
2019-01-08 20:00:00,0,0,0,0,germany_mc_base_case_2019,,0,KW HALLE DIESELSTRASSE BLOCK 1
2019-01-08 20:00:00,0,0,0,0,germany_mc_base_case_2019,,0,KW HALLE DIESELSTRASSE BLOCK 2
2019-01-08 20:00:00,0,0,0,0,germany_mc_base_case_2019,,0,SCHWERIN SUD
2019-01-08 20:00:00,0,0,0,0,germany_mc_base_case_2019,,0,HKW SCHWERIN LANKOW
2019-01-08 20:00:00,0,0,0,0,germany_mc_base_case_2019,,0,PKV KRAFTWERK VAREL
2019-01-08 20:00:00,0,0,0,0,germany_mc_base_case_2019,,0,HKW GUD NEUBRANDENBURG
2019-01-08 20:00:00,0,0,0,0,germany_mc_base_case_2019,,0,KWK ANLAGE KREFELD
2019-01-08 20:00:00,0,0,0,0,germany_mc_base_case_2019,,0,KWK ANLAGE MOHN MEDIA GÜTERSLOH
2019-01-08 20:00:00,406.11,661.81,0,15,germany_mc_base_case_2019,,661.81,KASSEL SWEW 1
2019-01-08 20:00:00,0,0,0,0,germany_mc_base_case_2019,,0,HKW KASSEL KOMBI
2019-01-08 20:00:00,0,0,0,0,germany_mc_base_case_2019,,0,FREIBURG WVK
2019-01-08 20:00:00,0,0,0,0,germany_mc_base_case_2019,,0,HKW HILTROP BOCHUM
2019-01-08 20:00:00,0,0,0,0,germany_mc_base_case_2019,,0,HKW LEIPZIG NORD GUD
2019-01-08 20:00:00,12725,12897,0,470,germany_mc_base_case_2019,,12897,LIPPENDORF R
2019-01-08 20:00:00,12725,12926,0,470,germany_mc_base_case_2019,,12926,LIPPENDORF S
2019-01-08 20:00:00,12454,12651,0,460,germany_mc_base_case_2019,,12651,BOXBERG Q
2019-01-08 20:00:00,10830,11179,0,400,germany_mc_base_case_2019,,11179,SCHWARZE PUMPE A
2019-01-08 20:00:00,10830,11204,0,400,germany_mc_base_case_2019,,11204,SCHWARZE PUMPE B
2019-01-08 20:00:00,18275,17839,0,675,germany_mc_base_case_2019,,17839,BOXBERG R
2019-01-08 20:00:00,6768.5,7325.4,0,250,germany_mc_base_case_2019,,7325.4,JAENSCHWALDE D
2019-01-08 20:00:00,6768.5,7361.3,0,250,germany_mc_base_case_2019,,7361.3,JAENSCHWALDE E
2019-01-08 20:00:00,6768.5,7361.3,0,250,germany_mc_base_case_2019,,7361.3,JAENSCHWALDE F
2019-01-08 20:00:00,6768.5,7471,0,250,germany_mc_base_case_2019,,7471,JAENSCHWALDE B
2019-01-08 20:00:00,6768.5,7489.6,0,250,germany_mc_base_case_2019,,7489.6,JAENSCHWALDE C
2019-01-08 20:00:00,6768.5,7622.8,0,250,germany_mc_base_case_2019,,7622.8,BOXBERG P
2019-01-08 20:00:00,6768.5,7661.8,0,250,germany_mc_base_case_2019,,7661.8,JAENSCHWALDE A
2019-01-08 20:00:00,6768.5,7822,0,250,germany_mc_base_case_2019,,7822,BOXBERG N
2019-01-08 20:00:00,812.22,879.05,0,30,germany_mc_base_case_2019,,879.05,KLINGENBERG 5
2019-01-08 20:00:00,812.22,879.05,0,30,germany_mc_base_case_2019,,879.05,KLINGENBERG 6
2019-01-08 20:00:00,812.22,919.41,0,30,germany_mc_base_case_2019,,919.41,KLINGENBERG 4
2019-01-08 20:00:00,9475.9,12380,0,350,germany_mc_base_case_2019,,12380,MOORBURG A
2019-01-08 20:00:00,9475.9,12380,0,350,germany_mc_base_case_2019,,12380,MOORBURG B
2019-01-08 20:00:00,3248.9,4850.4,0,120,germany_mc_base_case_2019,,4850.4,HKW BERLIN REUTER WEST E
2019-01-08 20:00:00,3248.9,5133.1,0,120,germany_mc_base_case_2019,,5133.1,HKW BERLIN REUTER WEST D
2019-01-08 20:00:00,2165.9,3180.4,0,80,germany_mc_base_case_2019,,3180.4,HAMBURG TIEFSTACK
2019-01-08 20:00:00,0,0,0,0,germany_mc_base_case_2019,,0,WEDEL 1
2019-01-08 20:00:00,0,0,0,0,germany_mc_base_case_2019,,0,WEDEL 2
2019-01-08 20:00:00,0,0,0,0,germany_mc_base_case_2019,,0,KW BERLIN REUTER BlOCK C
2019-01-08 20:00:00,1353.7,2025.9,0,50,germany_mc_base_case_2019,,2025.9,BERLIN MOABIT A
2019-01-08 20:00:00,0,0,0,0,germany_mc_base_case_2019,,0,BERLIN MITTE HKW
2019-01-08 20:00:00,0,0,0,0,germany_mc_base_case_2019,,0,HAMBURG TIEFSTACK GUD
2019-01-08 20:00:00,1083,4177.8,0,40,germany_mc_base_case_2019,,4177.8,LICHTERFELDE 2
2019-01-08 20:00:00,487.33,1822.2,0,18,germany_mc_base_case_2019,,1822.2,CHARLOTTENBURG GT 1
2019-01-08 20:00:00,487.33,1822.2,0,18,germany_mc_base_case_2019,,1822.2,CHARLOTTENBURG GT 2
2019-01-08 20:00:00,406.11,1518.5,0,15,germany_mc_base_case_2019,,1518.5,CHARLOTTENBURG GT 3
2019-01-08 20:00:00,0,0,0,0,germany_mc_base_case_2019,,0,AHRENSFELDE GT D
2019-01-08 20:00:00,0,0,0,0,germany_mc_base_case_2019,,0,AHRENSFELDE GT A
2019-01-08 20:00:00,0,0,0,0,germany_mc_base_case_2019,,0,AHRENSFELDE GT B
2019-01-08 20:00:00,0,0,0,0,germany_mc_base_case_2019,,0,THYROW GT E
2019-01-08 20:00:00,0,0,0,0,germany_mc_base_case_2019,,0,AHRENSFELDE GT C
2019-01-08 20:00:00,1083,5105.4,0,40,germany_mc_base_case_2019,,5105.4,LICHTERFELDE 1
2019-01-08 20:00:00,812.22,3721.6,0,30,germany_mc_base_case_2019,,3721.6,WILMERSDORF GT 2
2019-01-08 20:00:00,812.22,3721.6,0,30,germany_mc_base_case_2019,,3721.6,WILMERSDORF GT 3
2019-01-08 20:00:00,351.96,1659.2,0,13,germany_mc_base_case_2019,,1659.2,WEDEL GT 1
2019-01-08 20:00:00,351.96,1659.2,0,13,germany_mc_base_case_2019,,1659.2,WEDEL GT 2
2019-01-08 20:00:00,0,0,,0,germany_mc_base_case_2019,0,0,Hohenwarte I
2019-01-08 20:00:00,0,0,,0,germany_mc_base_case_2019,0,0,Bleiloch
2019-01-08 20:00:00,0,0,,0,germany_mc_base_case_2019,0,0,Wendefurth
2019-01-08 20:00:00,0,0,,0,germany_mc_base_case_2019,0,0,Geesthacht
2019-01-08 20:00:00,0,0,,0,germany_mc_base_case_2019,0,0,Hohenwarte II
2019-01-08 20:00:00,0,0,,0,germany_mc_base_case_2019,0,0,Markersbach
2019-01-08 20:00:00,0,0,,0,germany_mc_base_case_2019,0,0,Goldisthal
2019-01-08 20:00:00,433.18,1398.5,0,16,germany_mc_base_case_2019,,1398.5,KW OBERNBURG GT1
2019-01-08 20:00:00,0,0,0,0,germany_mc_base_case_2019,,0,GUD BIELEFELD HILLEGOSSEN
2019-01-08 20:00:00,406.11,1509.2,0,15,germany_mc_base_case_2019,,1509.2,GTKW BIELEFELD UMMELN
2019-01-08 20:00:00,0,0,0,0,germany_mc_base_case_2019,,0,PEISSENBERG 1
2019-01-08 20:00:00,0,0,0,0,germany_mc_base_case_2019,,0,HKW ERFURT OST
2019-01-08 20:00:00,1028.8,1094.8,0,38,germany_mc_base_case_2019,,1094.8,CHEMNITZ NORD II BLOCK C
2019-01-08 20:00:00,920.51,1001.1,0,34,germany_mc_base_case_2019,,1001.1,CHEMNITZ NORD II BLOCK B
2019-01-08 20:00:00,460.26,1589.8,0,17,germany_mc_base_case_2019,,1589.8,HKW CHEMNITZ NORD II BLOCK A
2019-01-08 20:00:00,0,0,0,0,germany_mc_base_case_2019,,0,HKW FRANKFURT ODER AM HOHEN FELD
2019-01-08 20:00:00,3790.3,5089.3,0,140,germany_mc_base_case_2019,,5089.3,BREMEN HAFEN 6
2019-01-08 20:00:00,1624.4,2425.2,0,60,germany_mc_base_case_2019,,2425.2,BREMEN HASTEDT 15
2019-01-08 20:00:00,4873.3,9780.8,0,180,germany_mc_base_case_2019,,9780.8,KW BREMEN MITTELSBUEREN BLOCK 5 GUD
2019-01-08 20:00:00,1083,3373.6,0,40,germany_mc_base_case_2019,,3373.6,KW MITTELSBUEREN BLOCK 4
2019-01-08 20:00:00,1083,4177.8,0,40,germany_mc_base_case_2019,,4177.8,KW BREMEN HASTEDT 14
2019-01-08 20:00:00,595.63,2720.7,0,22,germany_mc_base_case_2019,,2720.7,MITTELSBUEREN GT 3
2019-01-08 20:00:00,0,0,0,0,germany_mc_base_case_2019,,0,HKW ERLANGEN
2019-01-08 20:00:00,8663.7,13758,0,320,germany_mc_base_case_2019,,13758,BERGKAMEN A
2019-01-08 20:00:00,541.48,1584.3,0,20,germany_mc_base_case_2019,,1584.3,KW MARL BLOCK 312 EVONIK
2019-01-08 20:00:00,38066,18316,0,1406,germany_mc_base_case_2019,,18316,KKW EMSLAND
2019-01-08 20:00:00,36387,17509,0,1344,germany_mc_base_case_2019,,17509,KKW GUNDREMMINGEN C
2019-01-08 20:00:00,30323,29535,0,1120,germany_mc_base_case_2019,,29535,NEURATH F
2019-01-08 20:00:00,30323,29535,0,1120,germany_mc_base_case_2019,,29535,NEURATH G
2019-01-08 20:00:00,23683,23683,0,874.75,germany_mc_base_case_2019,,23683,NIEDERAUSSEM K
2019-01-08 20:00:00,8392.9,9264,0,310,germany_mc_base_case_2019,,9264,NIEDERAUSSEM G
2019-01-08 20:00:00,8392.9,9404.4,0,310,germany_mc_base_case_2019,,9404.4,NIEDERAUSSEM H
2019-01-08 20:00:00,8122.2,9337.5,0,300,germany_mc_base_case_2019,,9337.5,NEURATH D
2019-01-08 20:00:00,8122.2,9337.5,0,300,germany_mc_base_case_2019,,9337.5,WEISWEILER H
2019-01-08 20:00:00,8122.2,9361.9,0,300,germany_mc_base_case_2019,,9361.9,NEURATH E
2019-01-08 20:00:00,8122.2,9587.3,0,300,germany_mc_base_case_2019,,9587.3,WEISWEILER G
2019-01-08 20:00:00,0,5676.7,0,170,germany_mc_base_case_2019,,5676.7,NIEDERAUSSEM C
2019-01-08 20:00:00,0,5225.3,0,160,germany_mc_base_case_2019,,5225.3,NIEDERAUSSEM F
2019-01-08 20:00:00,0,5225.3,0,160,germany_mc_base_case_2019,,5225.3,NIEDERAUSSEM E
2019-01-08 20:00:00,4061.1,4780.8,0,150,germany_mc_base_case_2019,,4780.8,NEURATH A
2019-01-08 20:00:00,4061.1,4780.8,0,150,germany_mc_base_case_2019,,4780.8,NEURATH B
