,datetime,market_id,power,simulation,unit_id
22210,2019-01-18 21:00:00,EOM,0,germany_mc_base_case_2019,UPM SCHONGAU
22211,2019-01-18 21:00:00,EOM,365,germany_mc_base_case_2019,HKW MUENCHEN NORD 2
22212,2019-01-18 21:00:00,EOM,180,germany_mc_base_case_2019,HKW MUENCHEN SUED GUD
22213,2019-01-18 21:00:00,EOM,0,germany_mc_base_case_2019,HKW MUENCHEN FREIMANN GUD
22214,2019-01-18 21:00:00,EOM,0,germany_mc_base_case_2019,Leitzach II
22215,2019-01-18 21:00:00,EOM,0,germany_mc_base_case_2019,Leitzach I
22216,2019-01-18 21:00:00,EOM,15,germany_mc_base_case_2019,MARIENEHE 1
22217,2019-01-18 21:00:00,EOM,100,germany_mc_base_case_2019,INGOLSTADT 4
22218,2019-01-18 21:00:00,EOM,14,germany_mc_base_case_2019,WILHELMSHAVEN GT 1
22219,2019-01-18 21:00:00,EOM,100,germany_mc_base_case_2019,INGOLSTADT 3
22220,2019-01-18 21:00:00,EOM,14,germany_mc_base_case_2019,NUERNBERG FRANKEN I GT 1
22221,2019-01-18 21:00:00,EOM,1430,germany_mc_base_case_2019,KKW GROHNDE
22222,2019-01-18 21:00:00,EOM,1480,germany_mc_base_case_2019,KKW BROKDORF
22223,2019-01-18 21:00:00,EOM,1485,germany_mc_base_case_2019,KKW ISAR 2
22224,2019-01-18 21:00:00,EOM,110,germany_mc_base_case_2019,NUERNBERG FRANKEN 1
22225,2019-01-18 21:00:00,EOM,110,germany_mc_base_case_2019,IRSCHING 3
22226,2019-01-18 21:00:00,EOM,160,germany_mc_base_case_2019,KW STAUDINGER 4
22227,2019-01-18 21:00:00,EOM,800,germany_mc_base_case_2019,WILHELMSHAVEN C
22228,2019-01-18 21:00:00,EOM,90,germany_mc_base_case_2019,KW HUNTORF CAES GT
22229,2019-01-18 21:00:00,EOM,480,germany_mc_base_case_2019,SCHKOPAU II B
22230,2019-01-18 21:00:00,EOM,480,germany_mc_base_case_2019,SCHKOPAU II A
22231,2019-01-18 21:00:00,EOM,82,germany_mc_base_case_2019,FERNWAERMEKRAFTWERK BUER
22232,2019-01-18 21:00:00,EOM,510,germany_mc_base_case_2019,STAUDINGER 5
22233,2019-01-18 21:00:00,EOM,911,germany_mc_base_case_2019,HEYDEN 4
22234,2019-01-18 21:00:00,EOM,310,germany_mc_base_case_2019,WILHELMSHAVEN A
22235,2019-01-18 21:00:00,EOM,150,germany_mc_base_case_2019,SCHOLVEN C
22236,2019-01-18 21:00:00,EOM,150,germany_mc_base_case_2019,SCHOLVEN B
22237,2019-01-18 21:00:00,EOM,150,germany_mc_base_case_2019,KIEL A
22238,2019-01-18 21:00:00,EOM,350,germany_mc_base_case_2019,IRSCHING 5
22239,2019-01-18 21:00:00,EOM,230,germany_mc_base_case_2019,IRSCHING 4
22240,2019-01-18 21:00:00,EOM,16,germany_mc_base_case_2019,KW GRENZACH WYHLEN 1
22241,2019-01-18 21:00:00,EOM,40,germany_mc_base_case_2019,KW PLATTLING DAIMLER AG
22242,2019-01-18 21:00:00,EOM,0,germany_mc_base_case_2019,HKW JENA SUED
22243,2019-01-18 21:00:00,EOM,0,germany_mc_base_case_2019,KIRCHMOESER
22244,2019-01-18 21:00:00,EOM,0,germany_mc_base_case_2019,KW KIRCHLENGERN
22245,2019-01-18 21:00:00,EOM,0,germany_mc_base_case_2019,Waldeck I
22246,2019-01-18 21:00:00,EOM,0,germany_mc_base_case_2019,Happurg
22247,2019-01-18 21:00:00,EOM,0,germany_mc_base_case_2019,Langenprozelten
22248,2019-01-18 21:00:00,EOM,0,germany_mc_base_case_2019,Waldeck II
22249,2019-01-18 21:00:00,EOM,15,germany_mc_base_case_2019,FLENSBURG 09
22250,2019-01-18 21:00:00,EOM,15,germany_mc_base_case_2019,FLENSBURG 10
22251,2019-01-18 21:00:00,EOM,16,germany_mc_base_case_2019,FLENSBURG 11
22252,2019-01-18 21:00:00,EOM,0,germany_mc_base_case_2019,HKW FLENSBURG 12
22253,2019-01-18 21:00:00,EOM,0,germany_mc_base_case_2019,HKW HBB RAUBLING
22254,2019-01-18 21:00:00,EOM,-62787,germany_mc_base_case_2019,demand_EOM
22255,2019-01-18 21:00:00,EOM,35,germany_mc_base_case_2019,ROMERBRUCKE 3
22256,2019-01-18 21:00:00,EOM,56,germany_mc_base_case_2019,ROEMERBRUCKE 2
22257,2019-01-18 21:00:00,EOM,474,germany_mc_base_case_2019,ZOLLING LEININGER 5
22258,2019-01-18 21:00:00,EOM,140,germany_mc_base_case_2019,BREMEN FARGE
22259,2019-01-18 21:00:00,EOM,60,germany_mc_base_case_2019,HKW SAARBRUECKEN ROEMERBRUECKE GUD
22260,2019-01-18 21:00:00,EOM,0,germany_mc_base_case_2019,GUD GERA NORD
22261,2019-01-18 21:00:00,EOM,0,germany_mc_base_case_2019,Tanzmühle - Rabenleite
22262,2019-01-18 21:00:00,EOM,0,germany_mc_base_case_2019,Reisach - Rabenleite
22263,2019-01-18 21:00:00,EOM,0,germany_mc_base_case_2019,GUD BITTERFELD ENVIA
22264,2019-01-18 21:00:00,EOM,0,germany_mc_base_case_2019,WOLFEN ENVIA
22265,2019-01-18 21:00:00,EOM,0,germany_mc_base_case_2019,GROSSKAYNA GT 3
22266,2019-01-18 21:00:00,EOM,0,germany_mc_base_case_2019,GROSSKAYNA GT 1
22267,2019-01-18 21:00:00,EOM,0,germany_mc_base_case_2019,GROSSKAYNA GT 2
22268,2019-01-18 21:00:00,EOM,0,germany_mc_base_case_2019,KWK ANLAGE NEUSTADT
22269,2019-01-18 22:00:00,EOM,0,germany_mc_base_case_2019,HKW DRESDEN NOSSENER BRUECKE
22270,2019-01-18 22:00:00,EOM,40,germany_mc_base_case_2019,GUD MUENSTER HAFEN
22271,2019-01-18 22:00:00,EOM,80,germany_mc_base_case_2019,KW DUISBURG HUCKINGEN BLOCK A
22272,2019-01-18 22:00:00,EOM,80,germany_mc_base_case_2019,KW DUISBURG HUCKINGEN BLOCK B
22273,2019-01-18 22:00:00,EOM,100,germany_mc_base_case_2019,HKW DUISBURG WANHEIM IIIB
22274,2019-01-18 22:00:00,EOM,0,germany_mc_base_case_2019,HKW DUISBURG WANHEIM IIIA
22275,2019-01-18 22:00:00,EOM,0,germany_mc_base_case_2019,GUD ROSTOCK MARIENEHE
22276,2019-01-18 22:00:00,EOM,0,germany_mc_base_case_2019,HKW POTSDAM SUED
22277,2019-01-18 22:00:00,EOM,200,germany_mc_base_case_2019,KW BASF LUDWIGSHAFEN MITTE
22278,2019-01-18 22:00:00,EOM,0,germany_mc_base_case_2019,KW BASF LUDWIGSHAFEN SUED
22279,2019-01-18 22:00:00,EOM,0,germany_mc_base_case_2019,KW BASF LUDWIGSHAFEN NORD
22280,2019-01-18 22:00:00,EOM,26,germany_mc_base_case_2019,HOECHST 3
22281,2019-01-18 22:00:00,EOM,0,germany_mc_base_case_2019,HKW ELTMANN
22282,2019-01-18 22:00:00,EOM,24,germany_mc_base_case_2019,KW MAINZ II GT
22283,2019-01-18 22:00:00,EOM,160,germany_mc_base_case_2019,MAINZ III
22284,2019-01-18 22:00:00,EOM,0,germany_mc_base_case_2019,HKW FRIEDENSBRUECKE BLOCK II
22285,2019-01-18 22:00:00,EOM,0,germany_mc_base_case_2019,HKW FRIEDENSBRUECKE BLOCK IV
22286,2019-01-18 22:00:00,EOM,742.75,germany_mc_base_case_2019,Wind Offshore
22287,2019-01-18 22:00:00,EOM,4979,germany_mc_base_case_2019,Biomass
22288,2019-01-18 22:00:00,EOM,1751,germany_mc_base_case_2019,Hydro
22289,2019-01-18 22:00:00,EOM,6257,germany_mc_base_case_2019,Wind Onshore
22290,2019-01-18 22:00:00,EOM,30,germany_mc_base_case_2019,BARMEN II
22291,2019-01-18 22:00:00,EOM,102,germany_mc_base_case_2019,WUPPERTAL ELBERFELD 2
22292,2019-01-18 22:00:00,EOM,36,germany_mc_base_case_2019,HKW BARMEN I WUPPERTAL
22293,2019-01-18 22:00:00,EOM,30,germany_mc_base_case_2019,HKW SANDREUTH 1 NUERNBERG
22294,2019-01-18 22:00:00,EOM,30,germany_mc_base_case_2019,HKW SANDREUTH 2 NUERNBERG
22295,2019-01-18 22:00:00,EOM,0,germany_mc_base_case_2019,IKW GENDORF INFRASERV
22296,2019-01-18 22:00:00,EOM,64,germany_mc_base_case_2019,HKW OFFENBACH 1
22297,2019-01-18 22:00:00,EOM,0,germany_mc_base_case_2019,GUD ANLAGE RÜSSELSHEIM OPEL
22298,2019-01-18 22:00:00,EOM,240,germany_mc_base_case_2019,KW LAUSWARD BLOCK FORTUNA GUD
22299,2019-01-18 22:00:00,EOM,40,germany_mc_base_case_2019,KW LAUSWARD BLOCK ANTON GUD
22300,2019-01-18 22:00:00,EOM,0,germany_mc_base_case_2019,KW LAUSWARD BLOCK EMIL GUD
22301,2019-01-18 22:00:00,EOM,25,germany_mc_base_case_2019,HKW FRANKFURT WEST GT
22302,2019-01-18 22:00:00,EOM,69,germany_mc_base_case_2019,HKW FRANKFURT WEST 2
22303,2019-01-18 22:00:00,EOM,69,germany_mc_base_case_2019,HKW FRANKFURT WEST 3
22304,2019-01-18 22:00:00,EOM,911,germany_mc_base_case_2019,GKM 9
22305,2019-01-18 22:00:00,EOM,280,germany_mc_base_case_2019,GKM 6
22306,2019-01-18 22:00:00,EOM,480,germany_mc_base_case_2019,GKM 8
22307,2019-01-18 22:00:00,EOM,190,germany_mc_base_case_2019,GKM 7
22308,2019-01-18 22:00:00,EOM,39,germany_mc_base_case_2019,HALLE TROTHA
22309,2019-01-18 22:00:00,EOM,0,germany_mc_base_case_2019,KW HALLE DIESELSTRASSE BLOCK 2
22310,2019-01-18 22:00:00,EOM,0,germany_mc_base_case_2019,KW HALLE DIESELSTRASSE BLOCK 1
22311,2019-01-18 22:00:00,EOM,0,germany_mc_base_case_2019,SCHWERIN SUD
22312,2019-01-18 22:00:00,EOM,0,germany_mc_base_case_2019,HKW SCHWERIN LANKOW
22313,2019-01-18 22:00:00,EOM,0,germany_mc_base_case_2019,PKV KRAFTWERK VAREL
